%time,field.x,field.y,field.z,real->,field.x,field.y
1376085787967330000,318,1,0,,-138.520080566,45
1376085787976470000,230,16,0,,-50.4989814758,30
1376085787989240000,231,14,0,,-55.5526199341,30
1376085788002310000,234,14,0,,-58.0280761719,30
1376085788014220000,231,13,0,,-61.6212120056,31
1376085788025740000,236,13,0,,-66.2855911255,31
1376085788033650000,233,15,0,,-67.4093093872,31
1376085788047390000,237,15,0,,-71.7310180664,31
1376085788058420000,239,15,0,,-73.8546829224,31
1376085788066100000,233,15,0,,-75.9530487061,31
1376085788077780000,238,15,0,,-80.1455612183,31
1376085788093240000,237,15,0,,-83.1109161377,31
1376085788109040000,241,15,0,,-87.2461547852,31
1376085788123290000,237,12,0,,-91.3284988403,30
1376085788136620000,240,12,0,,-94.5094680786,30
1376085788147340000,239,12,0,,-97.5110702515,30
1376085788156820000,241,12,0,,-99.8723068237,30
1376085788164160000,243,13,0,,-101.94683075,29
1376085788173400000,242,11,0,,-104.314918518,29
1376085788183530000,245,11,0,,-107.938713074,29
1376085788195030000,249,11,0,,-111.599975586,29
1376085788208640000,246,5,0,,-116.916007996,29
1376085788219730000,217,3,0,,-87.3990478516,31
1376085788230670000,215,4,0,,-85.2717437744,30
1376085788241560000,207,6,0,,-85.2717437744,30
1376085788251540000,222,1,0,,-100.575874329,37
1376085788266100000,188,7,0,,-74.794418335,29
1376085788278980000,248,5,0,,-134.325683594,31
1376085788291000000,251,4,0,,-137.477783203,32
1376085788303930000,246,3,0,,-140.171981812,33
1376085788311730000,254,9,0,,-148.956054688,45
1376085788322240000,248,2,0,,-142.352264404,34
1376085788337100000,243,3,0,,-143.982467651,35
1376085788345720000,245,2,0,,-145.242248535,36
1376085788353290000,241,4,0,,-145.807601929,36
1376085788363120000,243,3,0,,-147.123443604,37
1376085788374470000,244,2,0,,-148.054489136,38
1376085788384590000,243,4,0,,-149.406463623,38
1376085788394760000,244,3,0,,-150.161865234,39
1376085788408890000,245,2,0,,-151.841430664,40
1376085788418230000,241,2,0,,-153.133880615,40
1376085788433780000,242,1,0,,-154.714660645,41
1376085788446070000,241,4,0,,-155.399810791,42
1376085788457460000,242,4,0,,-156.626602173,42
1376085788473750000,243,3,0,,-157.976776123,43
1376085788486680000,244,2,0,,-158.897399902,44
1376085788500610000,239,4,0,,-159.920898438,44
1376085788514160000,121,17,0,,-41.4388008118,31
1376085788529470000,118,15,0,,-40.3304901123,31
1376085788543560000,117,15,0,,-39.8415641785,31
1376085788555500000,117,15,0,,-39.7870979309,31
1376085788563460000,117,15,0,,-39.8150520325,31
1376085788578120000,120,15,0,,-40.1807327271,31
1376085788590900000,120,15,0,,-40.9504508972,31
1376085788604060000,235,6,0,,-155.877822876,40
1376085788616680000,141,10,0,,-61.5197029114,36
1376085788625780000,142,10,0,,-62.0346221924,36
1376085788637930000,138,10,0,,-56.9367218018,32
1376085788650540000,146,7,0,,-64.2747955322,35
1376085788664550000,150,7,0,,-66.5463485718,33
1376085788676860000,151,7,0,,-67.5301818848,33
1376085788688360000,154,5,0,,-68.1175537109,41
1376085788696520000,150,8,0,,-64.7596740723,28
1376085788708150000,152,9,0,,-66.9466247559,27
1376085788722680000,157,9,0,,-69.895904541,25
1376085788737060000,160,10,0,,-72.5350265503,24
1376085788752800000,169,8,0,,-77.7287368774,22
1376085788767850000,177,7,0,,-81.5481262207,21
1376085788782610000,181,9,0,,-85.7658996582,19
1376085788794560000,190,8,0,,-90.6482162476,18
1376085788807320000,198,9,0,,-98.1025695801,17
1376085788816180000,200,9,0,,-100.327713013,17
1376085788830280000,251,17,0,,-141.78187561,39
1376085788842390000,160,4,0,,-50.0365943909,18
1376085788855610000,175,1,0,,-51.1435928345,15
1376085788864760000,275,25,0,,-151.167541504,41
1376085788878030000,276,25,0,,-152.252151489,41
1376085788890750000,194,5,0,,-54.426700592,9
1376085788901760000,218,12,0,,-78.8746032715,2
1376085788914580000,300,9,0,,-148.856048584,1
1376085788926670000,4,7,0,,156.585464478,3
1376085788934510000,1,7,0,,153.386047363,3
1376085788948290000,293,6,0,,145.394943237,6
1376085788962160000,320,5,0,,174.500411987,9
1376085788978690000,314,4,0,,168.279754639,10
1376085788989720000,296,5,0,,160.237045288,11
1376085789005650000,292,3,0,,156.102310181,13
1376085789014650000,290,4,0,,154.667907715,14
1376085789028290000,288,2,0,,152.643936157,16
1376085789041070000,285,4,0,,151.522796631,18
1376085789056050000,285,2,0,,151.738815308,20
1376085789071490000,285,1,0,,151.545593262,21
1376085789080250000,279,2,0,,149.699676514,26
1376085789088310000,279,3,0,,149.699920654,27
1376085789098200000,279,4,0,,149.776275635,28
1376085789109770000,279,3,0,,149.898712158,29
1376085789124280000,279,1,0,,149.856842041,31
1376085789139930000,279,2,0,,149.726531982,32
1376085789154840000,279,4,0,,149.447723389,34
1376085789167960000,281,2,0,,149.466064453,34
1376085789184020000,282,0,0,,152.201049805,34
1376085789200330000,275,1,0,,147.086578369,37
1376085789216280000,274,4,0,,146.99130249,40
1376085789225760000,274,4,0,,146.740875244,40
1376085789239280000,274,4,0,,146.355209351,42
1376085789251670000,273,6,0,,145.278366089,44
1376085789262570000,273,4,0,,145.714080811,44
1376085789275050000,276,13,0,,148.010192871,53
1376085789286670000,271,9,0,,147.256744385,53
1376085789297920000,271,10,0,,147.623382568,54
1376085789311650000,274,12,0,,148.156921387,56
1376085789323200000,274,13,0,,148.291946411,57
1376085789330600000,264,2,0,,140.049331665,46
1376085789343820000,263,2,0,,139.936203003,46
1376085789359410000,263,2,0,,139.76902771,46
1376085789374860000,263,2,0,,139.701782227,46
1376085789390560000,265,4,0,,139.50050354,46
1376085789406150000,265,3,0,,139.222167969,45
1376085789422690000,263,2,0,,139.042419434,44
1376085789438350000,262,0,0,,138.851638794,42
1376085789454560000,265,2,0,,141.276779175,44
1376085789467770000,272,4,0,,144.510604858,40
1376085789475580000,275,4,0,,147.813217163,40
1376085789484120000,274,4,0,,148.020797729,38
1376085789493920000,274,4,0,,148.020797729,38
1376085789501540000,274,4,0,,148.020797729,38
1376085789514390000,278,8,0,,148.020797729,38
1376085789525710000,278,8,0,,148.020797729,38
1376085789538340000,276,1,0,,146.462081909,27
1376085789550370000,276,3,0,,146.453567505,25
1376085789563830000,272,0,0,,144.848312378,26
1376085789574080000,272,1,0,,144.645507812,25
1376085789582460000,272,3,0,,144.400650024,23
1376085789595010000,274,0,0,,144.223129272,22
1376085789604010000,273,2,0,,143.8644104,20
1376085789613660000,270,2,0,,144.269851685,16
1376085789623380000,269,4,0,,143.962097168,14
1376085789632940000,269,5,0,,143.658630371,13
1376085789646530000,277,3,0,,143.515151978,11
1376085789662080000,277,5,0,,143.42276001,9
1376085789678390000,245,2,0,,113.605659485,8
1376085789695390000,240,3,0,,108.615730286,7
1376085789708270000,228,1,0,,96.4553756714,5
1376085789721120000,221,2,0,,89.4130706787,4
1376085789729640000,67,1,0,,74.3511505127,3
1376085789741600000,80,1,0,,61.1036911011,3
1376085789752880000,112,2,0,,29.9667930603,2
1376085789766090000,124,3,0,,15.8710765839,3
1376085789775070000,135,3,0,,4.6079850197,3
1376085789782430000,144,3,0,,-4.2994060516,3
1376085789791600000,166,0,0,,-30.3356189728,8
1376085789804420000,169,2,0,,-33.9610366821,10
1376085789815540000,170,2,0,,-34.5780639648,10
1376085789826720000,169,3,0,,-35.404750824,11
1376085789838390000,288,30,0,,-154.741485596,38
1376085789845730000,286,29,0,,-152.965682983,37
1376085789855570000,162,1,0,,-30.4467525482,9
1376085789865370000,163,2,0,,-31.0779495239,10
1376085789875840000,148,3,0,,-32.0397567749,11
1376085789889080000,149,2,0,,-33.0966949463,12
1376085789905170000,136,2,0,,-34.434967041,14
1376085789921310000,137,1,0,,-35.9591636658,15
1376085789928910000,138,0,0,,-36.774055481,16
1376085789938750000,135,3,0,,-37.44348526,17
1376085789949430000,136,2,0,,-38.029800415,18
1376085789960070000,130,4,0,,-38.4410209656,20
1376085789970950000,130,2,0,,-38.9527130127,22
1376085789984400000,131,1,0,,-39.0746650696,23
1376085789995450000,131,0,0,,-39.1846733093,24
1376085790002840000,131,0,0,,-39.2179031372,24
1376085790013400000,131,2,0,,-39.2233467102,26
1376085790027240000,131,3,0,,-39.1094894409,27
1376085790042360000,132,10,0,,-40.6579780579,34
1376085790058680000,132,11,0,,-40.4886856079,35
1376085790069150000,124,5,0,,-40.4940605164,37
1376085790079690000,122,3,0,,-40.4940605164,37
1376085790087200000,122,3,0,,-40.4940605164,37
1376085790094070000,122,3,0,,-40.4940605164,37
1376085790104440000,122,1,0,,-40.4940605164,37
1376085790116410000,122,1,0,,-40.4940605164,37
1376085790127690000,122,1,0,,-40.4940605164,37
1376085790137460000,120,1,0,,-40.4940605164,37
1376085790149720000,120,1,0,,-40.4940605164,37
1376085790162620000,120,1,0,,-40.4940605164,37
1376085790171380000,120,1,0,,-40.4940605164,37
1376085790179490000,120,1,0,,-40.4940605164,37
1376085790194810000,116,3,0,,-40.4940605164,37
1376085790209600000,116,3,0,,-40.4940605164,37
1376085790225630000,116,3,0,,-40.4940605164,37
1376085790241810000,114,1,0,,-40.4940605164,37
1376085790258480000,112,1,0,,-40.4940605164,37
1376085790274460000,112,1,0,,-40.4940605164,37
1376085790290500000,112,1,0,,-40.4940605164,37
1376085790305960000,112,1,0,,-40.4940605164,37
1376085790319930000,112,1,0,,-40.4940605164,37
1376085790328360000,112,1,0,,-40.4940605164,37
1376085790340620000,112,1,0,,-40.4940605164,37
1376085790349950000,112,1,0,,-40.4940605164,37
1376085790362440000,112,1,0,,-40.4940605164,37
1376085790378010000,112,1,0,,-40.4940605164,37
1376085790392200000,112,1,0,,-40.4940605164,37
1376085790408380000,112,1,0,,-40.4940605164,37
1376085790423510000,112,1,0,,-40.4940605164,37
1376085790439080000,112,1,0,,-40.4940605164,37
1376085790451070000,116,3,0,,-40.4940605164,37
1376085790458000000,114,3,0,,-40.4940605164,37
1376085790471070000,112,11,0,,-40.4940605164,37
1376085790481510000,82,23,0,,-40.4940605164,37
1376085790491270000,82,23,0,,-40.4940605164,37
1376085790500200000,82,23,0,,-40.4940605164,37
1376085790512350000,76,25,0,,-40.4940605164,37
1376085790522730000,76,25,0,,-40.4940605164,37
1376085790529940000,76,25,0,,-40.4940605164,37
1376085790540130000,6,31,0,,-40.4940605164,37
1376085790550980000,6,31,0,,-40.4940605164,37
1376085790561310000,6,31,0,,-40.4940605164,37
1376085790569660000,4,29,0,,-40.4940605164,37
1376085790579070000,41,1,0,,5.6439557076,9
1376085790592430000,29,1,0,,-8.0620222092,9
1376085790600120000,27,1,0,,-10.509768486,9
1376085790612850000,19,1,0,,-18.4571895599,9
1376085790629280000,14,0,0,,-27.6177043915,10
1376085790643380000,15,1,0,,-33.3176460266,11
1376085790656470000,10,0,0,,-39.7814941406,12
1376085790668130000,8,0,0,,-41.3293228149,12
1376085790679830000,8,0,0,,-41.3293228149,12
1376085790689260000,6,2,0,,-43.7188987732,14
1376085790702290000,4,3,0,,-45.6161155701,15
1376085790715900000,4,3,0,,-45.6161155701,15
1376085790728420000,4,3,0,,-45.6161155701,15
1376085790737270000,4,3,0,,-45.6161155701,15
1376085790750060000,12,7,0,,-62.4143676758,19
1376085790762890000,141,23,0,,91.0286483765,35
1376085790774760000,154,26,0,,104.086578369,38
1376085790787920000,154,26,0,,104.086578369,38
1376085790796100000,154,26,0,,104.086578369,38
1376085790810850000,154,26,0,,104.086578369,38
1376085790822320000,154,26,0,,104.086578369,38
1376085790829400000,154,26,0,,104.086578369,38
1376085790837200000,180,16,0,,104.086578369,38
1376085790846890000,198,16,0,,104.086578369,38
1376085790857380000,208,14,0,,104.086578369,38
1376085790871980000,212,12,0,,104.086578369,38
1376085790885640000,220,10,0,,104.086578369,38
1376085790897420000,220,10,0,,104.086578369,38
1376085790905700000,220,10,0,,104.086578369,38
1376085790917500000,224,8,0,,104.086578369,38
1376085790929530000,224,8,0,,104.086578369,38
1376085790941420000,230,6,0,,104.086578369,38
1376085790954160000,230,6,0,,104.086578369,38
1376085790962020000,230,6,0,,104.086578369,38
1376085790975490000,234,4,0,,104.086578369,38
1376085790985050000,234,4,0,,104.086578369,38
1376085791000720000,8,0,0,,-123.131332397,38
1376085791014740000,6,1,0,,-125.731651306,39
1376085791026250000,7,0,0,,-128.2449646,40
1376085791036150000,5,1,0,,-130.66053772,41
1376085791045220000,3,1,0,,-132.18145752,41
1376085791057240000,0,2,0,,-135.031311035,42
1376085791066500000,0,3,0,,-136.437225342,43
1376085791074680000,2,2,0,,-138.035888672,42
1376085791088120000,39,14,0,,-175.5730896,26
1376085791099500000,4,4,0,,-140.178268433,44
1376085791108780000,23,30,0,,-112.130851746,70
1376085791121760000,8,6,0,,-144.200057983,46
1376085791129510000,9,7,0,,-145.814178467,47
1376085791137900000,10,7,0,,-146.423080444,47
1376085791146490000,11,8,0,,-147.519119263,48
1376085791155360000,13,9,0,,-149.021347046,49
1376085791165920000,267,4,0,,131.557434082,44
1376085791180770000,15,5,0,,-151.008560181,45
1376085791194960000,16,6,0,,-152.215667725,46
1376085791210160000,18,7,0,,-154.520965576,47
1376085791226240000,5,9,0,,-156.894622803,47
1376085791241890000,16,22,0,,-159.132034302,48
1376085791257640000,14,21,0,,-161.54598999,49
1376085791267170000,13,15,0,,-162.816619873,49
1376085791280300000,10,14,0,,-165.412994385,50
1376085791291400000,10,18,0,,-167.380844116,50
1376085791299840000,9,17,0,,-168.755264282,51
1376085791313410000,7,17,0,,-170.868865967,51
1376085791327110000,5,16,0,,-172.898132324,52
1376085791339450000,2,16,0,,-175.815231323,52
1376085791347450000,0,16,0,,-177.317230225,52
1376085791357370000,1,16,0,,-179.436843872,52
1376085791372160000,356,16,0,,178.625900269,52
1376085791385730000,354,16,0,,176.479858398,52
1376085791395120000,352,16,0,,174.902328491,52
1376085791409710000,349,16,0,,171.159759521,52
1376085791424350000,346,16,0,,168.745834351,52
1376085791436200000,344,17,0,,166.462875366,51
1376085791444240000,342,17,0,,164.92829895,51
1376085791456970000,340,18,0,,162.635482788,50
1376085791472350000,337,19,0,,159.626663208,49
1376085791488280000,334,21,0,,156.562194824,47
1376085791503920000,331,22,0,,153.470748901,46
1376085791518730000,328,25,0,,150.18927002,43
1376085791530090000,326,26,0,,148.500595093,42
1376085791543030000,323,27,0,,145.949310303,41
1376085791555270000,318,28,0,,140.636505127,40
1376085791567650000,316,32,0,,138.827056885,36
1376085791579410000,316,32,0,,138.028137207,36
1376085791590840000,316,32,0,,138.969436646,36
1376085791604880000,0,7,0,,131.571609497,33
1376085791616830000,3,8,0,,128.504516602,32
1376085791629060000,6,9,0,,125.30960083,31
1376085791637250000,3,9,0,,122.744232178,31
1376085791649050000,6,10,0,,119.748062134,30
1376085791659840000,6,7,0,,117.534851074,29
1376085791670720000,8,7,0,,115.065872192,29
1376085791684920000,11,8,0,,112.116523743,28
1376085791693680000,4,6,0,,111.488342285,28
1376085791706890000,6,6,0,,109.533866882,28
1376085791721100000,7,5,0,,106.409393311,27
1376085791734330000,8,5,0,,105.076873779,27
1376085791743270000,7,5,0,,102.903900146,27
1376085791757930000,10,6,0,,99.8186187744,26
1376085791773600000,4,4,0,,97.4107589722,26
1376085791789430000,7,5,0,,94.2030029297,25
1376085791805940000,11,5,0,,90.6864852905,25
1376085791820200000,15,6,0,,86.8173370361,24
1376085791833200000,18,7,0,,83.4111175537,23
1376085791842090000,20,7,0,,81.0303268433,23
1376085791856020000,25,7,0,,76.1968612671,23
1376085791867640000,31,8,0,,70.8458862305,22
1376085791879040000,32,8,0,,69.5015792847,22
1376085791890290000,37,9,0,,64.5332183838,21
1376085791903350000,43,9,0,,58.5464744568,21
1376085791915610000,47,9,0,,54.010055542,21
1376085791927630000,52,10,0,,49.4793891907,20
1376085791937290000,55,10,0,,46.5172309875,20
1376085791946290000,58,10,0,,43.6361732483,20
1376085791960380000,29,3,0,,38.1378746033,21
1376085791974190000,7,7,0,,34.148765564,21
1376085791987260000,11,7,0,,30.074754715,21
1376085791998190000,15,7,0,,26.1264038086,21
1376085792011850000,12,5,0,,21.0722980499,21
1376085792024760000,9,0,0,,18.5079555511,16
1376085792035240000,14,0,0,,13.9884977341,16
1376085792043810000,17,6,0,,10.7850751877,22
1376085792051370000,18,6,0,,9.6259145737,22
1376085792060140000,19,2,0,,13.4516878128,20
1376085792068090000,18,2,0,,12.2316665649,20
1376085792083300000,21,2,0,,7.4376206398,20
1376085792096330000,16,2,0,,2.6523823738,20
1376085792108170000,29,21,0,,7.9193739891,41
1376085792116330000,27,21,0,,5.9632825851,41
1376085792130090000,27,21,0,,5.9632825851,41
1376085792143260000,28,10,0,,-58.918548584,30
1376085792153480000,17,1,0,,-12.9065141678,21
1376085792167340000,3,3,0,,-26.6875324249,23
1376085792177920000,3,3,0,,-26.6875324249,23
1376085792190420000,3,3,0,,-26.6875324249,23
1376085792204290000,3,3,0,,-26.6875324249,23
1376085792218180000,2,5,0,,-32.858455658,25
1376085792234360000,2,5,0,,-32.858455658,25
1376085792250110000,9,10,0,,-39.1899414062,30
1376085792263320000,12,10,0,,-42.5065803528,30
1376085792274530000,13,11,0,,-43.995300293,31
1376085792286460000,15,12,0,,-45.8085289001,32
1376085792298730000,16,12,0,,-46.3893280029,32
1376085792311140000,59,4,0,,29.6757507324,24
1376085792319000000,59,4,0,,29.8471469879,24
1376085792330150000,70,1,0,,30.2658882141,23
1376085792344140000,82,7,0,,30.2658882141,23
1376085792357060000,16,2,0,,-61.4475479126,34
1376085792371500000,16,2,0,,-61.4475479126,34
1376085792387380000,28,2,0,,-61.4475479126,34
1376085792397130000,27,57,0,,-62.7029800415,89
1376085792405480000,27,57,0,,-62.7861976624,89
1376085792413390000,27,57,0,,-62.875579834,89
1376085792426770000,31,57,0,,-62.8948020935,89
1376085792442810000,35,34,0,,-129.927215576,66
1376085792458520000,132,25,0,,32.8239974976,57
1376085792473930000,136,28,0,,30.6264724731,58
1376085792489630000,134,29,0,,28.3645496368,59
1376085792503850000,141,27,0,,27.8198356628,59
1376085792518120000,141,27,0,,27.8198356628,59
1376085792535280000,148,19,0,,28.9241256714,53
1376085792549230000,148,19,0,,28.9241256714,53
1376085792563640000,148,19,0,,28.9241256714,53
1376085792573390000,148,19,0,,28.9241256714,53
1376085792585260000,35,5,0,,-84.1195831299,39
1376085792599740000,38,5,0,,-81.5437088013,39
1376085792612480000,40,6,0,,-79.4686050415,40
1376085792624000000,42,6,0,,-77.548500061,40
1376085792631430000,43,7,0,,-76.2076339722,41
1376085792642070000,45,7,0,,-74.7242965698,41
1376085792652470000,47,8,0,,-72.6730041504,42
1376085792664280000,49,9,0,,-70.8649978638,43
1376085792679270000,51,9,0,,-68.5470581055,43
1376085792694270000,53,10,0,,-66.9843521118,44
1376085792703210000,54,10,0,,-65.9318008423,44
1376085792716210000,75,7,0,,-64.1585769653,45
1376085792730360000,86,3,0,,-63.2385482788,45
1376085792745070000,88,2,0,,-61.1645317078,46
1376085792756970000,98,1,0,,-59.6741371155,47
1376085792772390000,100,1,0,,-57.3094978333,47
1376085792787730000,104,2,0,,-55.9054718018,48
1376085792803730000,102,1,0,,-53.6318511963,49
1376085792816940000,103,1,0,,-52.7626991272,49
1376085792829030000,104,0,0,,-51.2674560547,50
1376085792841480000,106,0,0,,-49.8043632507,50
1376085792851670000,106,0,0,,-49.0074119568,50
1376085792859960000,121,1,0,,-48.115196228,51
1376085792869550000,122,1,0,,-47.2983512878,51
1376085792883430000,124,2,0,,-45.401473999,52
1376085792897910000,125,3,0,,-44.1842041016,51
1376085792908820000,131,11,0,,-42.8180427551,51
1376085792920110000,132,10,0,,-41.4058074951,52
1376085792932200000,129,14,0,,-44.7593460083,48
1376085792944390000,130,14,0,,-43.2466125488,48
1376085792955490000,132,14,0,,-41.6625137329,48
1376085792969300000,133,14,0,,-40.0537414551,48
1376085792983330000,137,11,0,,-36.7076148987,51
1376085792994290000,137,14,0,,-36.6221809387,48
1376085793006840000,140,11,0,,-33.9250183105,51
1376085793019820000,142,11,0,,-31.6967792511,51
1376085793027240000,143,11,0,,-30.5215110779,51
1376085793038870000,145,11,0,,-28.7637825012,51
1376085793046780000,145,11,0,,-28.1155719757,51
1376085793056020000,147,11,0,,-26.2360076904,51
1376085793064600000,152,13,0,,-21.020652771,49
1376085793078790000,154,13,0,,-19.0274524689,49
1376085793090590000,160,21,0,,-17.051776886,49
1376085793103390000,164,20,0,,-13.8211812973,46
1376085793115810000,165,17,0,,-12.5458803177,49
1376085793124180000,166,18,0,,-11.2867860794,48
1376085793132890000,168,18,0,,-9.9703865051,48
1376085793144940000,169,18,0,,-8.0162858963,48
1376085793160290000,172,18,0,,-5.334625721,48
1376085793174080000,169,18,0,,-8.521027565,48
1376085793182450000,170,18,0,,-7.1459116936,48
1376085793197550000,174,18,0,,-3.8640415669,48
1376085793209400000,176,20,0,,-1.6655313969,46
1376085793224080000,183,21,0,,5.7248463631,45
1376085793236330000,186,21,0,,8.6697368622,45
1376085793247480000,188,22,0,,10.8312101364,44
1376085793255910000,189,22,0,,11.5746612549,44
1376085793270810000,123,10,0,,14.5036439896,44
1376085793285230000,124,4,0,,13.0887699127,58
1376085793295930000,124,4,0,,13.735581398,58
1376085793308700000,127,34,0,,10.4576616287,88
1376085793320320000,117,6,0,,20.6797637939,48
1376085793332990000,113,13,0,,24.7213420868,41
1376085793344570000,113,7,0,,24.2750492096,47
1376085793353010000,112,8,0,,25.6737232208,46
1376085793367160000,110,8,0,,27.6758785248,46
1376085793379780000,107,9,0,,30.4551715851,45
1376085793389920000,106,10,0,,31.7770118713,44
1376085793403330000,103,11,0,,34.5175056458,43
1376085793411420000,102,11,0,,35.9269638062,43
1376085793422750000,100,12,0,,37.2685775757,42
1376085793431560000,98,12,0,,39.3018226624,42
1376085793446380000,96,13,0,,41.2705116272,41
1376085793461410000,94,14,0,,43.8291664124,40
1376085793477590000,79,12,0,,46.5109634399,40
1376085793493490000,60,1,0,,49.3108596802,39
1376085793509020000,53,2,0,,52.4329681396,38
1376085793522630000,59,11,0,,42.3462753296,49
1376085793530910000,54,1,0,,47.9855880737,39
1376085793545540000,27,4,0,,68.145072937,32
1376085793561940000,24,4,0,,71.3862304688,32
1376085793578040000,18,1,0,,75.1365280151,31
1376085793593800000,10,1,0,,77.08253479,31
1376085793609350000,10,1,0,,77.08253479,31
1376085793622080000,6,15,0,,75.8309555054,47
1376085793636720000,5,2,0,,87.8052825928,30
1376085793652930000,11,2,0,,89.7392730713,30
1376085793668230000,11,2,0,,89.7392730713,30
1376085793684450000,11,2,0,,89.7392730713,30
1376085793700180000,11,2,0,,89.7392730713,30
1376085793716060000,11,2,0,,89.7392730713,30
1376085793731660000,11,2,0,,89.7392730713,30
1376085793748290000,11,2,0,,89.7392730713,30
1376085793763390000,11,2,0,,89.7392730713,30
1376085793775360000,11,2,0,,89.7392730713,30
1376085793787230000,11,2,0,,89.7392730713,30
1376085793795660000,11,2,0,,89.7392730713,30
1376085793808150000,11,2,0,,89.7392730713,30
1376085793824810000,11,2,0,,89.7392730713,30
1376085793835530000,11,2,0,,89.7392730713,30
1376085793847910000,17,0,0,,89.7392730713,30
1376085793859700000,39,8,0,,89.7392730713,30
1376085793872150000,15,2,0,,16.2519207001,16
1376085793881000000,13,2,0,,10.7058420181,16
1376085793894000000,17,2,0,,7.2804050446,16
1376085793906210000,17,2,0,,7.2804050446,16
1376085793914580000,17,2,0,,7.2804050446,16
1376085793926130000,28,21,0,,10.4724121094,41
1376085793941140000,25,21,0,,7.9213852882,41
1376085793950900000,20,5,0,,-1.7359404564,21
1376085793960420000,17,5,0,,-4.9545512199,21
1376085793976270000,16,4,0,,-9.2681913376,22
1376085793990690000,13,4,0,,-12.3543643951,22
1376085794005630000,19,6,0,,-12.3543643951,22
1376085794024530000,12,5,0,,-19.6356124878,23
1376085794038610000,12,5,0,,-19.6356124878,23
1376085794052120000,8,5,0,,-27.3351821899,23
1376085794064380000,5,5,0,,-30.1307373047,23
1376085794075970000,4,5,0,,-31.0519237518,23
1376085794086510000,1,0,0,,-34.9637260437,28
1376085794098720000,1,0,0,,-37.6426048279,28
1376085794111150000,2,0,0,,-38.5088806152,28
1376085794125830000,2,0,0,,-38.5088806152,28
1376085794138320000,10,2,0,,-46.9771156311,26
1376085794149800000,13,2,0,,-49.7764625549,26
1376085794158440000,15,2,0,,-51.5489768982,26
1376085794170670000,17,2,0,,-53.3740234375,26
1376085794183140000,20,3,0,,-56.8749771118,25
1376085794191010000,20,3,0,,-56.8749771118,25
1376085794205150000,20,3,0,,-56.8749771118,25
1376085794212900000,20,3,0,,-56.8749771118,25
1376085794227220000,173,22,0,,137.276916504,50
1376085794241340000,149,2,0,,113.759429932,30
1376085794255560000,147,4,0,,111.5182724,32
1376085794264240000,149,4,0,,113.284729004,32
1376085794275170000,151,4,0,,115.073471069,32
1376085794289610000,155,5,0,,119.642875671,33
1376085794303280000,185,0,0,,129.179824829,30
1376085794311200000,200,0,0,,130.174545288,30
1376085794320810000,216,0,0,,130.174545288,30
1376085794334520000,226,2,0,,130.174545288,30
1376085794343140000,256,1,0,,130.174545288,30
1376085794355330000,265,1,0,,149.563903809,31
1376085794367730000,265,1,0,,149.563903809,31
1376085794376620000,35,9,0,,-88.8994827271,39
1376085794386230000,34,10,0,,-89.8768539429,40
1376085794399770000,32,11,0,,-91.8290176392,41
1376085794410330000,35,7,0,,-92.706993103,41
1376085794422770000,34,7,0,,-93.6947784424,41
1376085794436710000,37,6,0,,-96.4596557617,30
1376085794445390000,37,6,0,,-96.4596557617,30
1376085794457270000,37,6,0,,-96.4596557617,30
1376085794466620000,8,0,0,,-125.310142517,40
1376085794481000000,6,2,0,,-127.622802734,42
1376085794496110000,10,1,0,,-127.858665466,43
1376085794510020000,9,4,0,,-128.278625488,48
1376085794520970000,8,4,0,,-129.645172119,48
1376085794531890000,7,4,0,,-130.149658203,48
1376085794542550000,7,5,0,,-130.854522705,49
1376085794554130000,6,6,0,,-131.964614868,50
1376085794561390000,5,7,0,,-132.596801758,51
1376085794571960000,4,8,0,,-133.992248535,52
1376085794581530000,3,8,0,,-134.332275391,52
1376085794592490000,2,8,0,,-135.447662354,52
1376085794599900000,1,9,0,,-136.208786011,53
1376085794614510000,0,9,0,,-137.886032104,53
1376085794628440000,1,10,0,,-139.454315186,54
1376085794642670000,2,10,0,,-140.726989746,54
1376085794656200000,4,11,0,,-142.314453125,55
1376085794666050000,5,11,0,,-143.112213135,55
1376085794677670000,8,9,0,,-146.472717285,53
1376085794688440000,9,9,0,,-147.859909058,53
1376085794700030000,8,12,0,,-146.102554321,56
1376085794707950000,8,12,0,,-146.981048584,56
1376085794722400000,24,31,0,,-113.27179718,13
1376085794736810000,24,33,0,,-113.768623352,11
1376085794745300000,48,56,0,,-117.026733398,10
1376085794758340000,13,12,0,,-156.483963013,54
1376085794765890000,12,11,0,,-157.596008301,55
1376085794779080000,12,17,0,,-159.840545654,55
1376085794790850000,10,17,0,,-161.546798706,55
1376085794799130000,15,11,0,,-158.658950806,57
1376085794809880000,14,11,0,,-159.765441895,57
1376085794825320000,11,11,0,,-162.708770752,57
1376085794840430000,11,11,0,,-164.469848633,57
1376085794854960000,12,13,0,,-163.521743774,55
1376085794867300000,10,15,0,,-165.111602783,53
1376085794878890000,8,16,0,,-167.173919678,52
1376085794889390000,6,16,0,,-169.045791626,52
1376085794901460000,4,15,0,,-171.041564941,53
1376085794914650000,2,15,0,,-173.09564209,53
1376085794925540000,0,15,0,,-175.282028198,53
1376085794939710000,1,15,0,,-177.092193604,53
1376085794952620000,352,15,0,,176.815429688,53
1376085794961020000,351,15,0,,175.505462646,53
1376085794974870000,349,14,0,,173.528259277,54
1376085794988370000,346,14,0,,170.914535522,54
